type,id,date_showtime,short_title,score,announce_date,title,popularity,general_admission,listing_count,average_price,lowest_price,highest_price,median_price,state,postal_code,venue_name,venue_score,address,country,has_upcoming_venue_events,num_upcoming_events,city,venue_slug,extended_address,venue_id,capacity,display_location,sports_id,sports_short_name,sports_disp_name,sports_disp_type,division_level,sports_slug,performer_type,performer_name,has_upcoming_performances,primary,performer_score,performer_slug,home_venue_id,short_name,upcoming_events_performer,home_team,away_team,alternative,blues,classic-rock,classical,country_music,electronic,folk,hard-rock,hip-hop,indie,jazz,latin,pop,punk,rap,reggae,rnb,rock,soul,techno,event_showtime,is_a_sport,future_event_TBD,missing_price,latitude,longitude
concert,6016854,45214,Christian Nodal,0.495,45054,Christian Nodal,0.729,0,888,281,79,2418,228,CA,90305,Kia Forum,0.89,3900 W Manchester Blvd.,US,TRUE,53,Inglewood,kia-forum-2,"Inglewood, CA 90305",191,17500,"Inglewood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Christian Nodal,TRUE,1,0.6,christian-nodal,0,Christian Nodal,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20:00:00,0,0,0,33.958,-118.342
concert,6177717,45214,Jesse Jo Stark,0.18,45182,Jesse Jo Stark,0.551,0,15,78,47,119,66,CA,90036,El Rey Theatre,0.58,5515 Wilshire Boulevard,US,TRUE,33,Los Angeles,el-rey-theatre-1,"Los Angeles, CA 90036",959,771,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Jesse Jo Stark,TRUE,1,0.55,jesse-jo-stark,0,Jesse Jo Stark,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.062,-118.349
concert,6131378,45214,Better Lovers,0.189,45157,Better Lovers,0.556,1,25,89,49,284,69,CA,90069,The Roxy Theatre,0.57,9009 Sunset Boulevard,US,TRUE,37,Los Angeles,the-roxy-theatre-10,"Los Angeles, CA 90069",973,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Better Lovers,TRUE,1,0.31,better-lovers,0,Better Lovers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.09,-118.388
mlb,6104883,45215,NLCS - Home Gm 1: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 1,0,0,178,1239,176,21911,317,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,Los Angeles Dodgers,TRUE,1,0.72,los-angeles-dodgers,1,Dodgers,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
mlb,6104883,45215,NLCS - Home Gm 1: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 1,0,0,178,1239,176,21911,317,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,NLCS,TRUE,0,0.81,nlcs,0,NLCS,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
mlb,6104883,45215,NLCS - Home Gm 1: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 1,0,0,178,1239,176,21911,317,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,MLB Postseason,TRUE,0,0.82,mlb-postseason,0,MLB Postseason,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
nfl,6019462,45215,Cowboys at Chargers,0.842,45057,Dallas Cowboys at Los Angeles Chargers,0.923,0,1414,507,211,11835,365,CA,90301,SoFi Stadium,0.95,3883 West Century Boulevard,US,TRUE,24,Inglewood,sofi-stadium-3,"Inglewood, CA 90301",487036,72240,"Inglewood, CA",1020100,AFC West,AFC West,Division,2,afc-west,nfl,Los Angeles Chargers,TRUE,1,0.78,los-angeles-chargers,487036,Chargers,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:15:00,1,0,0,33.953,-118.339
nfl,6019462,45215,Cowboys at Chargers,0.842,45057,Dallas Cowboys at Los Angeles Chargers,0.923,0,1414,507,211,11835,365,CA,90301,SoFi Stadium,0.95,3883 West Century Boulevard,US,TRUE,24,Inglewood,sofi-stadium-3,"Inglewood, CA 90301",487036,72240,"Inglewood, CA",1020100,AFC West,AFC West,Division,2,afc-west,nfl,Dallas Cowboys,TRUE,0,0.84,dallas-cowboys,4965,Cowboys,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:15:00,1,0,0,33.953,-118.339
nfl,6019462,45215,Cowboys at Chargers,0.842,45057,Dallas Cowboys at Los Angeles Chargers,0.923,0,1414,507,211,11835,365,CA,90301,SoFi Stadium,0.95,3883 West Century Boulevard,US,TRUE,24,Inglewood,sofi-stadium-3,"Inglewood, CA 90301",487036,72240,"Inglewood, CA",1020100,NFC East,NFC East,Division,2,nfc-east,nfl,Los Angeles Chargers,TRUE,1,0.78,los-angeles-chargers,487036,Chargers,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:15:00,1,0,0,33.953,-118.339
nfl,6019462,45215,Cowboys at Chargers,0.842,45057,Dallas Cowboys at Los Angeles Chargers,0.923,0,1414,507,211,11835,365,CA,90301,SoFi Stadium,0.95,3883 West Century Boulevard,US,TRUE,24,Inglewood,sofi-stadium-3,"Inglewood, CA 90301",487036,72240,"Inglewood, CA",1020100,NFC East,NFC East,Division,2,nfc-east,nfl,Dallas Cowboys,TRUE,0,0.84,dallas-cowboys,4965,Cowboys,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:15:00,1,0,0,33.953,-118.339
concert,5970242,45215,Jack Botts,0.162,45003,Jack Botts,0.541,1,18,55,31,116,41,CA,90012,Moroccan Lounge,0.51,901 E 1st St,US,TRUE,51,Los Angeles,moroccan-lounge,"Los Angeles, CA 90012",432202,300,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Jack Botts,TRUE,1,0.51,jack-botts,0,Jack Botts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:30:00,0,0,0,34.048,-118.234
concert,6128640,45215,Mike Dimes,0.212,45157,Mike Dimes,0.57,0,31,185,52,524,137,CA,90026,Echoplex,0.54,1154 Glendale Boulevard,US,TRUE,77,Los Angeles,echoplex,"Los Angeles, CA 90026",1014,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Mike Dimes,TRUE,1,0.37,mike-dimes,0,Mike Dimes,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.077,-118.261
concert,6192062,45215,Lizzy McAlpine,0.344,45190,Lizzy McAlpine,0.651,0,,,,,,CA,90015,The GRAMMY Museum,0.43,800 West Olympic Boulevard,US,TRUE,9,Los Angeles,the-grammy-museum,"Los Angeles, CA 90015",1862,200,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Lizzy McAlpine,TRUE,1,0.61,lizzy-mcalpine,0,Lizzy McAlpine,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:30:00,0,0,1,34.052,-118.244
concert,6050293,45215,Fast Times,0.127,45084,Fast Times,0.518,0,8,273,31,992,40,CA,90069,Whisky a Go Go,0.47,8901 Sunset Boulevard,US,TRUE,42,West Hollywood,whisky-a-go-go-1,"West Hollywood, CA 90069",2477,500,"West Hollywood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Fast Times,TRUE,1,0.26,fast-times,0,Fast Times,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20:00:00,0,0,0,34.09,-118.386
concert,6131380,45215,Tigers Jaw,0.177,45157,Tigers Jaw,0.549,1,7,88,56,127,70,CA,90069,The Roxy Theatre,0.57,9009 Sunset Boulevard,US,TRUE,37,Los Angeles,the-roxy-theatre-10,"Los Angeles, CA 90069",973,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Tigers Jaw,TRUE,1,0.62,tigers-jaw,0,Tigers Jaw,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20:00:00,0,0,0,34.09,-118.388
concert,5998580,45215,Kneecap with Belaganas,0.119,45032,Kneecap with Belaganas,0.513,1,24,136,36,412,111,CA,90026,Echoplex,0.54,1154 Glendale Boulevard,US,TRUE,77,Los Angeles,echoplex,"Los Angeles, CA 90026",1014,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Kneecap,TRUE,1,0.3,kneecap,0,Kneecap,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.077,-118.261
concert,5998580,45215,Kneecap with Belaganas,0.119,45032,Kneecap with Belaganas,0.513,1,24,136,36,412,111,CA,90026,Echoplex,0.54,1154 Glendale Boulevard,US,TRUE,77,Los Angeles,echoplex,"Los Angeles, CA 90026",1014,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Belaganas,TRUE,0,0.38,belaganas,0,Belaganas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.077,-118.261
concert,6099080,45215,Dope Lemon,0.219,45133,Dope Lemon,0.574,0,42,184,73,451,141,CA,90017,The Bellwether,0.6,333 S. Boylston St.,US,TRUE,26,Los Angeles,the-bellwether,"Los Angeles, CA 90017",521352,1500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Dope Lemon,TRUE,1,0.61,dope-lemon,0,Dope Lemon,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.057,-118.258
concert,6133989,45215,Djunah (21+),0.13,45157,Djunah (21+),0.52,0,14,70,36,116,55,CA,90012,Moroccan Lounge,0.51,901 E 1st St,US,TRUE,51,Los Angeles,moroccan-lounge,"Los Angeles, CA 90012",432202,300,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Djunah,TRUE,1,0.24,djunah,0,Djunah,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:30:00,0,0,0,34.048,-118.234
mlb,6104886,45216,NLCS - Home Gm 2: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 2,0,0,151,960,145,17555,325,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,Los Angeles Dodgers,TRUE,1,0.72,los-angeles-dodgers,1,Dodgers,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
mlb,6104886,45216,NLCS - Home Gm 2: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 2,0,0,151,960,145,17555,325,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,NLCS,TRUE,0,0.81,nlcs,0,NLCS,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
mlb,6104886,45216,NLCS - Home Gm 2: TBD at Dodgers,0,45134,NLCS: TBD at Los Angeles Dodgers - Home Game 2,0,0,151,960,145,17555,325,CA,90012,Dodger Stadium,0.93,1000 Elysian Park Avenue,US,TRUE,94,Los Angeles,dodger-stadium,"Los Angeles, CA 90012",1,56000,"Los Angeles, CA",1010100,NL West,National League West,Division,2,national-league-west,mlb,MLB Postseason,TRUE,0,0.82,mlb-postseason,0,MLB Postseason,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:30:00,1,0,0,34.071,-118.246
concert,6135602,45216,Patty Griffin with Todd Snider,0.187,45157,Patty Griffin with Todd Snider,0.555,0,12,107,62,315,92,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Patty Griffin,TRUE,1,0.55,patty-griffin,0,Patty Griffin,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19:00:00,0,0,0,34.051,-118.267
concert,6135602,45216,Patty Griffin with Todd Snider,0.187,45157,Patty Griffin with Todd Snider,0.555,0,12,107,62,315,92,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Todd Snider,TRUE,0,0.4,todd-snider,0,Todd Snider,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19:00:00,0,0,0,34.051,-118.267
concert,6050801,45216,Say Anything,0.262,45085,Say Anything,0.599,0,15,80,56,138,74,CA,90013,The Regent Theater,0.57,448 South Main Street,US,TRUE,49,Los Angeles,the-regent-theater,"Los Angeles, CA 90013",56365,1100,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Say Anything,TRUE,1,0.58,say-anything,0,Say Anything,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,19:00:00,0,0,0,34.047,-118.248
concert,6197035,45216,PREP,0.204,45192,PREP,0.589,0,6,94,60,107,105,CA,90069,Troubadour,0.55,9081 Santa Monica Blvd,US,TRUE,31,West Hollywood,troubadour,"West Hollywood, CA 90069",764,500,"West Hollywood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,PREP,TRUE,1,0.27,prep,0,PREP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.081,-118.389
concert,6192060,45216,Hunter Hayes,0.228,45190,Hunter Hayes,0.593,0,,,,,,CA,90015,The GRAMMY Museum,0.43,800 West Olympic Boulevard,US,TRUE,9,Los Angeles,the-grammy-museum,"Los Angeles, CA 90015",1862,200,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Hunter Hayes,TRUE,1,0.33,hunter-hayes,0,Hunter Hayes,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19:30:00,0,0,1,34.052,-118.244
concert,5900414,45216,Death Cab for Cutie,0.56,44915,Death Cab for Cutie,0.766,0,486,169,63,1579,138,CA,90068,Hollywood Bowl,0.83,2301 Highland Avenue,US,TRUE,16,Los Angeles,hollywood-bowl,"Los Angeles, CA 90068",316,17500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Death Cab for Cutie,TRUE,1,0.61,death-cab-for-cutie,0,Death Cab for Cutie,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19:30:00,0,0,0,34.112,-118.339
concert,6058604,45216,VNV Nation with Traitrs,0.2,45094,VNV Nation with Traitrs,0.564,0,34,164,55,451,78,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,VNV Nation,TRUE,1,0.34,vnv-nation,0,VNV Nation,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20:00:00,0,0,0,34.04,-118.259
concert,6058604,45216,VNV Nation with Traitrs,0.2,45094,VNV Nation with Traitrs,0.564,0,34,164,55,451,78,CA,90015,The Belasco - Los Angeles,0.6,1050 South Hill Street,US,TRUE,48,Los Angeles,the-belasco-los-angeles,"Los Angeles, CA 90015",30920,1000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Traitrs,TRUE,0,0.36,traitrs,0,Traitrs,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20:00:00,0,0,0,34.04,-118.259
concert,6056422,45216,Loyle Carner,0.235,45090,Loyle Carner,0.584,1,41,134,42,451,62,CA,90036,El Rey Theatre,0.58,5515 Wilshire Boulevard,US,TRUE,33,Los Angeles,el-rey-theatre-1,"Los Angeles, CA 90036",959,771,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Loyle Carner,TRUE,1,0.35,loyle-carner,0,Loyle Carner,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.062,-118.349
nba,6122005,45216,Preseason: Nuggets at Clippers,0.502,45155,Preseason: Denver Nuggets at Los Angeles Clippers,0.733,0,588,198,15,17330,66,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Los Angeles Clippers,TRUE,1,0.67,los-angeles-clippers,134,Clippers,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,1,0,0,34.043,118.267
nba,6122005,45216,Preseason: Nuggets at Clippers,0.502,45155,Preseason: Denver Nuggets at Los Angeles Clippers,0.733,0,588,198,15,17330,66,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Pacific,Western - Pacific,Division,2,western-pacific,nba,Denver Nuggets,TRUE,0,0.71,denver-nuggets,187,Nuggets,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,1,0,0,34.043,118.267
nba,6122005,45216,Preseason: Nuggets at Clippers,0.502,45155,Preseason: Denver Nuggets at Los Angeles Clippers,0.733,0,588,198,15,17330,66,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Northwest,Western - Northwest,Division,2,western-northwest,nba,Los Angeles Clippers,TRUE,1,0.67,los-angeles-clippers,134,Clippers,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,1,0,0,34.043,118.267
nba,6122005,45216,Preseason: Nuggets at Clippers,0.502,45155,Preseason: Denver Nuggets at Los Angeles Clippers,0.733,0,588,198,15,17330,66,CA,90015,Crypto.com Arena,0.93,1111 South Figueroa Street,US,TRUE,156,Los Angeles,crypto-com-arena,"Los Angeles, CA 90015",134,20000,"Los Angeles, CA",1030100,Northwest,Western - Northwest,Division,2,western-northwest,nba,Denver Nuggets,TRUE,0,0.71,denver-nuggets,187,Nuggets,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,1,0,0,34.043,118.267
concert,6131376,45216,BabyJake,0.186,45157,BabyJake,0.555,1,30,165,49,435,116,CA,90069,The Roxy Theatre,0.57,9009 Sunset Boulevard,US,TRUE,37,Los Angeles,the-roxy-theatre-10,"Los Angeles, CA 90069",973,500,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,BabyJake,TRUE,1,0.52,babyjake,0,BabyJake,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:00:00,0,0,0,34.09,-118.388
concert,6089345,45216,Michelle Branch,0.204,45121,Michelle Branch,0.566,0,42,163,76,467,120,CA,90028,The Fonda Theatre,0.66,6126 Hollywood Blvd.,US,TRUE,41,Los Angeles,the-fonda-theatre,"Los Angeles, CA 90028",434763,1200,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Michelle Branch,TRUE,1,0.61,michelle-branch,0,Michelle Branch,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20:30:00,0,0,0,34.101,-118.323
concert,5998834,45217,Max & Iggor Cavalera,0.151,45032,Max & Iggor Cavalera,0.534,0,84,87,55,228,80,CA,90010,The Wiltern,0.73,3790 Wilshire Blvd.,US,TRUE,73,Los Angeles,the-wiltern-18,"Los Angeles, CA 90010",456,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Max & Iggor Cavalera,TRUE,1,0.29,max-iggor-cavalera,0,Max & Iggor Cavalera,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18:00:00,0,0,0,34.061,-118.309
concert,5961281,45217,Macklemore,0.463,44988,Macklemore,0.712,0,95,224,77,1096,152,CA,90028,Hollywood Palladium,0.72,6215 Sunset Boulevard,US,TRUE,45,Los Angeles,hollywood-palladium,"Los Angeles, CA 90028",465,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Macklemore,TRUE,1,0.62,macklemore,0,Macklemore,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18:30:00,0,0,0,34.098,-118.324
concert,5961281,45217,Macklemore,0.463,44988,Macklemore,0.712,0,95,224,77,1096,152,CA,90028,Hollywood Palladium,0.72,6215 Sunset Boulevard,US,TRUE,45,Los Angeles,hollywood-palladium,"Los Angeles, CA 90028",465,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Ryan Lewis,TRUE,0,0.65,ryan-lewis,0,Ryan Lewis,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18:30:00,0,0,0,34.098,-118.324
concert,5961281,45217,Macklemore,0.463,44988,Macklemore,0.712,0,95,224,77,1096,152,CA,90028,Hollywood Palladium,0.72,6215 Sunset Boulevard,US,TRUE,45,Los Angeles,hollywood-palladium,"Los Angeles, CA 90028",465,4000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Macklemore & Ryan Lewis,TRUE,0,0.64,macklemore-ryan-lewis,0,Macklemore & Ryan Lewis,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18:30:00,0,0,0,34.098,-118.324
concert,6133976,45217,Abraham Alexander (21+),0.136,45157,Abraham Alexander (21+),0.524,0,19,63,38,107,53,CA,90012,Moroccan Lounge,0.51,901 E 1st St,US,TRUE,51,Los Angeles,moroccan-lounge,"Los Angeles, CA 90012",432202,300,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Abraham Alexander,TRUE,1,0.61,abraham-alexander,0,Abraham Alexander,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:30:00,0,0,0,34.048,-118.234
concert,6192059,45217,Jesse Colin Young,0.175,45190,Jesse Colin Young,0.572,0,,,,,,CA,90015,The GRAMMY Museum,0.43,800 West Olympic Boulevard,US,TRUE,9,Los Angeles,the-grammy-museum,"Los Angeles, CA 90015",1862,200,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Jesse Colin Young,TRUE,1,0.27,jesse-colin-young,0,Jesse Colin Young,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,19:00:00,0,0,1,34.052,-118.244
concert,5926662,45217,RBD,0.65,44954,RBD,0.815,0,2068,666,259,11154,608,CA,90037,BMO Stadium,0.82,3939 South Figueroa St.,US,TRUE,18,Los Angeles,bmo-stadium,"Los Angeles, CA 90037",432601,22000,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,RBD,TRUE,1,0.7,rbd,0,RBD,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19:00:00,0,0,0,34.012,-118.284
concert,6134122,45217,Kelly Kidd (21+),0.111,45157,Kelly Kidd (21+),0.507,0,4,49,36,66,46,CA,90048,The Peppermint Club,0.42,8713 Beverly Boulevard,US,TRUE,21,West Hollywood,the-peppermint-club,"West Hollywood, CA 90048",425972,250,"West Hollywood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Kelly Kidd,TRUE,1,0.21,kelly-kidd,0,Kelly Kidd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.077,-118.381
concert,6130134,45217,Games We Play,0.245,45157,Games We Play,0.589,1,31,189,47,524,162,CA,90036,El Rey Theatre,0.58,5515 Wilshire Boulevard,US,TRUE,33,Los Angeles,el-rey-theatre-1,"Los Angeles, CA 90036",959,771,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Games We Play,TRUE,1,0.69,games-we-play,0,Games We Play,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.062,-118.349
concert,6083546,45217,Slow Pulp,0.287,45113,Slow Pulp,0.613,1,16,85,48,173,74,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Slow Pulp,TRUE,1,0.4,slow-pulp,0,Slow Pulp,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.051,-118.267
concert,6083546,45217,Slow Pulp,0.287,45113,Slow Pulp,0.613,1,16,85,48,173,74,CA,90017,Teragram Ballroom,0.54,1234 West 7th Street,US,TRUE,44,Los Angeles,teragram-ballroom,"Los Angeles, CA 90017",78478,600,"Los Angeles, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Babehoven,TRUE,0,0.3,babehoven,0,Babehoven,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00:00,0,0,0,34.051,-118.267
concert,6042424,45217,Janelle Monae,0.485,45077,Janelle Monae,0.724,0,396,179,29,1181,148,CA,90303,YouTube Theater,0.76,3883 West Century Blvd.,US,TRUE,35,Inglewood,youtube-theater,"Inglewood, CA 90303",519093,6000,"Inglewood, CA",0,Not a Sport,No Division,Not a Sport,0,not-a-sport,band,Janelle Monae,TRUE,1,0.56,janelle-monae,0,Janelle Monae,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,20:00:00,0,0,0,33.949,-118.344
